# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
81279at7898	Complete	CM081452.1	20784029	20799716	+	1553	463	https://v10-1.orthodb.org/?query=81279at7898	complement component C9
81325at7898	Complete	CM081442.1	8751841	8752849	-	904	225	https://v10-1.orthodb.org/?query=81325at7898	Fork head domain
81367at7898	Complete	CM081455.1	53806746	53811553	-	1967	513	https://v10-1.orthodb.org/?query=81367at7898	transcription factor 20-like isoform X1
81374at7898	Complete	CM081450.1	62012769	62052725	-	1448	255	https://v10-1.orthodb.org/?query=81374at7898	Cytosolic Fe-S cluster assembly factor nubp1
81379at7898	Complete	CM081448.1	24803504	24805726	-	1400	260	https://v10-1.orthodb.org/?query=81379at7898	Homeobox domain
81429at7898	Complete	CM081447.1	50115820	50127290	+	1338	243	https://v10-1.orthodb.org/?query=81429at7898	Endonuclease, polyU-specific 2
81450at7898	Complete	CM081441.1	42081985	42095053	-	1279	279	https://v10-1.orthodb.org/?query=81450at7898	Alcohol dehydrogenase, C-terminal
81527at7898	Complete	CM081436.1	57007001	57104897	+	763	186	https://v10-1.orthodb.org/?query=81527at7898	spermatogenesis-associated protein 17
81566at7898	Complete	CM081437.1	53661371	53681730	-	1708	344	https://v10-1.orthodb.org/?query=81566at7898	Bystin
81580at7898	Complete	CM081445.1	96292272	96306991	+	1477	419	https://v10-1.orthodb.org/?query=81580at7898	UBX domain
81588at7898	Complete	CM081436.1	64557367	64571165	+	1472	279	https://v10-1.orthodb.org/?query=81588at7898	EF-hand domain
81606at7898	Complete	CM081438.1	92551587	92566775	-	1571	282	https://v10-1.orthodb.org/?query=81606at7898	Replication factor C, C-terminal
81616at7898	Complete	CM081452.1	3017007	3017943	+	1305	239	https://v10-1.orthodb.org/?query=81616at7898	Purine-rich element binding protein family
81625at7898	Complete	CM081440.1	94879292	94889362	+	1438	291	https://v10-1.orthodb.org/?query=81625at7898	Ureohydrolase
81630at7898	Complete	CM081446.1	21480667	21502304	-	2131	385	https://v10-1.orthodb.org/?query=81630at7898	Glutathione S-transferase, C-terminal
81631at7898	Complete	CM081456.1	38127448	38132567	-	1237	302	https://v10-1.orthodb.org/?query=81631at7898	Protein kinase domain
81656at7898	Complete	CM081446.1	29530816	29532678	-	1515	295	https://v10-1.orthodb.org/?query=81656at7898	Dual specificity protein phosphatase
81689at7898	Complete	CM081454.1	36527297	36531469	+	1610	303	https://v10-1.orthodb.org/?query=81689at7898	Proline-rich protein PRCC
81727at7898	Complete	CM081442.1	67677340	67697495	-	2463	503	https://v10-1.orthodb.org/?query=81727at7898	RNA recognition motif domain
8172at7898	Complete	CM081444.1	87805934	87838063	+	7280	1289	https://v10-1.orthodb.org/?query=8172at7898	Ankyrin repeat
81742at7898	Complete	CM081446.1	231562	256175	-	1058	272	https://v10-1.orthodb.org/?query=81742at7898	Scavenger mRNA decapping enzyme DcpS/DCS2
81769at7898	Complete	CM081443.1	33696758	33702805	-	1778	312	https://v10-1.orthodb.org/?query=81769at7898	BRISC and BRCA1-A complex member 1
81778at7898	Complete	CM081435.1	47423400	47464416	+	1801	338	https://v10-1.orthodb.org/?query=81778at7898	flap endonuclease 1
81780at7898	Complete	CM081457.1	11059314	11064810	+	1235	300	https://v10-1.orthodb.org/?query=81780at7898	glycosyltransferase 8 domain-containing protein 2
81795at7898	Complete	CM081438.1	57174274	57194427	-	1301	341	https://v10-1.orthodb.org/?query=81795at7898	MRPS27/PTCD2
81807at7898	Complete	CM081456.1	42286418	42315357	+	2246	418	https://v10-1.orthodb.org/?query=81807at7898	WH2 domain
81829at7898	Complete	CM081455.1	38216134	38224641	+	1286	235	https://v10-1.orthodb.org/?query=81829at7898	Caspase 7, apoptosis-related cysteine peptidase
81846at7898	Complete	CM081441.1	104267828	104268839	-	1528	292	https://v10-1.orthodb.org/?query=81846at7898	Malate dehydrogenase
8186at7898	Complete	CM081451.1	63650775	63702588	-	4981	962	https://v10-1.orthodb.org/?query=8186at7898	Immunoglobulin
81891at7898	Complete	CM081457.1	17483096	17491405	+	1332	284	https://v10-1.orthodb.org/?query=81891at7898	EGF-like calcium-binding, conserved site
81897at7898	Complete	CM081441.1	36787729	36788818	+	1457	281	https://v10-1.orthodb.org/?query=81897at7898	Chemokine (C-X-C motif) receptor 3, tandem duplicate 2
8190at7898	Complete	CM081437.1	39212960	39349991	+	6052	1089	https://v10-1.orthodb.org/?query=8190at7898	Aminoacyl-tRNA synthetase, class Ia
81932at7898	Complete	CM081454.1	32027983	32032725	+	1321	281	https://v10-1.orthodb.org/?query=81932at7898	Costars domain
81977at7898	Complete	CM081437.1	52935734	52939375	+	1267	292	https://v10-1.orthodb.org/?query=81977at7898	Taste receptor type 2
82002at7898	Complete	CM081446.1	29782671	29783712	+	1414	293	https://v10-1.orthodb.org/?query=82002at7898	neuropeptide Y receptor type 2-like
82052at7898	Complete	CM081443.1	71852598	71889012	-	1574	576	https://v10-1.orthodb.org/?query=82052at7898	Fibronectin type III
82055at7898	Complete	CM081451.1	58404337	58429671	+	4186	672	https://v10-1.orthodb.org/?query=82055at7898	HB1/Asxl, restriction endonuclease HTH domain
82094at7898	Complete	CM081455.1	31667942	31673298	+	1496	304	https://v10-1.orthodb.org/?query=82094at7898	glucose-6-phosphatase 3
82116at7898	Complete	CM081444.1	83630942	83639105	-	1636	308	https://v10-1.orthodb.org/?query=82116at7898	Short-chain dehydrogenase/reductase SDR
82120at7898	Complete	CM081448.1	38153053	38194211	-	1380	280	https://v10-1.orthodb.org/?query=82120at7898	Pituitary-specific positive transcription factor 1
82150at7898	Complete	CM081442.1	54517681	54525913	-	1391	332	https://v10-1.orthodb.org/?query=82150at7898	Chitinase domain containing 1
82219at7898	Complete	CM081456.1	38857419	38861089	-	1560	292	https://v10-1.orthodb.org/?query=82219at7898	Protein of unknown function DUF1394
82238at7898	Complete	CM081440.1	16828000	16828948	+	1418	272	https://v10-1.orthodb.org/?query=82238at7898	7TM GPCR, serpentine receptor class v (Srv)
82257at7898	Complete	CM081445.1	30676079	30690144	-	1446	302	https://v10-1.orthodb.org/?query=82257at7898	Sphingomyelin synthase 2
82299at7898	Complete	CM081448.1	77525227	77539996	-	897	358	https://v10-1.orthodb.org/?query=82299at7898	Fibronectin type III
82321at7898	Complete	CM081444.1	80640349	80652290	+	1103	262	https://v10-1.orthodb.org/?query=82321at7898	Uncharacterised protein family, TMEM59
82346at7898	Complete	CM081439.1	19008541	19014215	-	861	264	https://v10-1.orthodb.org/?query=82346at7898	FAM98
82366at7898	Complete	CM081439.1	77209572	77210813	-	1404	282	https://v10-1.orthodb.org/?query=82366at7898	WD40 repeat
82384at7898	Complete	CM081443.1	36018893	36026828	+	1391	340	https://v10-1.orthodb.org/?query=82384at7898	Tetratricopeptide repeat domain 4
82413at7898	Complete	CM081442.1	10059061	10328640	+	1376	357	https://v10-1.orthodb.org/?query=82413at7898	Ankyrin repeat
82433at7898	Complete	CM081445.1	18192254	18201750	-	1547	461	https://v10-1.orthodb.org/?query=82433at7898	Pentatricopeptide repeat
82470at7898	Complete	CM081442.1	69533069	69542832	+	1555	273	https://v10-1.orthodb.org/?query=82470at7898	Prp18
82529at7898	Complete	CM081454.1	21807672	21816573	+	1383	258	https://v10-1.orthodb.org/?query=82529at7898	TatD family
82531at7898	Complete	CM081441.1	93070361	93079471	-	1357	278	https://v10-1.orthodb.org/?query=82531at7898	GPN-loop GTPase
82549at7898	Complete	CM081452.1	37544385	37551393	-	1448	282	https://v10-1.orthodb.org/?query=82549at7898	Lectin, mannose-binding 2-like a
82550at7898	Complete	CM081446.1	43668236	43673648	-	1102	281	https://v10-1.orthodb.org/?query=82550at7898	Sodium/potassium-transporting ATPase subunit beta
82596at7898	Complete	CM081452.1	27023696	27030778	-	1525	316	https://v10-1.orthodb.org/?query=82596at7898	putative methyltransferase C9orf114 homolog
82639at7898	Complete	CM081440.1	81369961	81371962	+	1592	517	https://v10-1.orthodb.org/?query=82639at7898	proline-rich transmembrane protein 3
82651at7898	Complete	CM081436.1	110373235	110401205	+	553	225	https://v10-1.orthodb.org/?query=82651at7898	Winged helix-like DNA-binding domain superfamily
8271at7898	Complete	CM081449.1	27212184	27281216	-	4378	1326	https://v10-1.orthodb.org/?query=8271at7898	cilia- and flagella-associated protein 43
82744at7898	Complete	CM081455.1	41280144	41286649	-	1819	474	https://v10-1.orthodb.org/?query=82744at7898	Protein kinase domain
82758at7898	Complete	CM081437.1	116539267	116566789	+	1329	268	https://v10-1.orthodb.org/?query=82758at7898	Acyl-CoA thioesterase 8
8276at7898	Complete	CM081437.1	122664325	122962106	-	4848	1168	https://v10-1.orthodb.org/?query=8276at7898	Immunoglobulin
82786at7898	Complete	CM081442.1	25419996	25442428	+	836	224	https://v10-1.orthodb.org/?query=82786at7898	Rhodanese-like domain
82788at7898	Complete	CM081449.1	40230819	40299536	-	1238	271	https://v10-1.orthodb.org/?query=82788at7898	Polyprenyl synthetase
82790at7898	Complete	CM081438.1	52180538	52211127	+	1586	299	https://v10-1.orthodb.org/?query=82790at7898	cyclin-dependent kinase 7
82818at7898	Complete	CM081438.1	45451583	45460344	-	1362	279	https://v10-1.orthodb.org/?query=82818at7898	Enkurin domain
82821at7898	Complete	CM081443.1	54559644	54560748	-	1598	286	https://v10-1.orthodb.org/?query=82821at7898	sphingosine 1-phosphate receptor 1
82828at7898	Complete	CM081441.1	54229488	54230532	+	1053	296	https://v10-1.orthodb.org/?query=82828at7898	DnaJ domain
82863at7898	Complete	CM081437.1	21738342	21747925	-	972	283	https://v10-1.orthodb.org/?query=82863at7898	coiled-coil domain-containing protein 51
82962at7898	Complete	CM081457.1	11586985	11599243	-	1515	311	https://v10-1.orthodb.org/?query=82962at7898	KRR1 small subunit processome component homolog
82991at7898	Complete	CM081440.1	44011109	44034445	+	2136	390	https://v10-1.orthodb.org/?query=82991at7898	ATPase, V1 complex, subunit S1
8300at7898	Complete	CM081438.1	61059467	61089715	-	3196	842	https://v10-1.orthodb.org/?query=8300at7898	Helicase, C-terminal
83058at7898	Complete	CM081443.1	9132675	9143903	+	1187	272	https://v10-1.orthodb.org/?query=83058at7898	HAUS augmin-like complex subunit 8
83061at7898	Complete	CM081439.1	39696477	39714689	+	1147	285	https://v10-1.orthodb.org/?query=83061at7898	Immunoglobulin-like domain
83136at7898	Complete	CM081439.1	60031141	60049376	+	1128	277	https://v10-1.orthodb.org/?query=83136at7898	Mitochondrial ribosomal protein L44
83140at7898	Complete	CM081447.1	25422375	25438968	+	1139	270	https://v10-1.orthodb.org/?query=83140at7898	DNA recombination and repair protein Rad51-like, C-terminal
83154at7898	Complete	CM081456.1	12133616	12138986	-	1423	276	https://v10-1.orthodb.org/?query=83154at7898	WNT1-inducible-signaling pathway protein 3
83172at7898	Complete	CM081456.1	45721649	45728731	-	1535	314	https://v10-1.orthodb.org/?query=83172at7898	Peroxisomal biogenesis factor 3
83174at7898	Complete	CM081455.1	37969866	37976783	+	2198	366	https://v10-1.orthodb.org/?query=83174at7898	Beclin-1, BH3 domain
83180at7898	Complete	CM081436.1	75329807	75362595	-	1223	300	https://v10-1.orthodb.org/?query=83180at7898	7TM GPCR, serpentine receptor class v (Srv)
83194at7898	Complete	CM081451.1	31362985	31373607	+	1450	344	https://v10-1.orthodb.org/?query=83194at7898	BSD domain
83196at7898	Complete	CM081450.1	63069422	63076877	-	1332	335	https://v10-1.orthodb.org/?query=83196at7898	Homeobox domain
83204at7898	Complete	CM081439.1	106250977	106254583	-	1961	383	https://v10-1.orthodb.org/?query=83204at7898	Fork head domain
83257at7898	Complete	CM081441.1	51907878	51963757	-	1162	267	https://v10-1.orthodb.org/?query=83257at7898	Immunoglobulin
832at7898	Complete	CM081445.1	93105292	93162694	-	14233	2582	https://v10-1.orthodb.org/?query=832at7898	huntingtin isoform X1
83343at7898	Complete	CM081453.1	61009626	61012079	+	1238	267	https://v10-1.orthodb.org/?query=83343at7898	Carbon-nitrogen hydrolase
83356at7898	Complete	CM081435.1	69274612	69275614	+	1006	275	https://v10-1.orthodb.org/?query=83356at7898	Protein kinase domain
83369at7898	Complete	CM081446.1	57501868	57515912	-	1020	235	https://v10-1.orthodb.org/?query=83369at7898	NUDIX hydrolase domain
83382at7898	Complete	CM081449.1	68465056	68542585	-	1214	268	https://v10-1.orthodb.org/?query=83382at7898	Cyclin
83414at7898	Complete	CM081457.1	33586931	33587897	-	1116	270	https://v10-1.orthodb.org/?query=83414at7898	CECR6/TMEM121 family
83499at7898	Complete	CM081456.1	30424473	30427436	+	1549	301	https://v10-1.orthodb.org/?query=83499at7898	Trans-L-3-hydroxyproline dehydratase
83521at7898	Complete	CM081457.1	8531989	8577842	-	2785	332	https://v10-1.orthodb.org/?query=83521at7898	Leucine-rich repeat
83524at7898	Complete	CM081440.1	86500469	86514027	+	1728	311	https://v10-1.orthodb.org/?query=83524at7898	Translocating chain-associated membrane protein
83539at7898	Complete	CM081440.1	90846392	90873745	-	693	323	https://v10-1.orthodb.org/?query=83539at7898	LEM domain
83555at7898	Complete	CM081454.1	40049447	40103431	-	1609	347	https://v10-1.orthodb.org/?query=83555at7898	PDZ domain
83556at7898	Complete	CM081442.1	22084133	22153460	-	1584	348	https://v10-1.orthodb.org/?query=83556at7898	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9
8356at7898	Complete	CM081447.1	52147550	52202501	-	5331	1049	https://v10-1.orthodb.org/?query=8356at7898	Aminoacyl-tRNA synthetase, class Ia
83613at7898	Complete	CM081446.1	54985336	55014439	-	1420	268	https://v10-1.orthodb.org/?query=83613at7898	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase isoform X1
83663at7898	Complete	CM081450.1	12532203	12533298	+	1499	310	https://v10-1.orthodb.org/?query=83663at7898	Sphingosine 1-phosphate receptor
83716at7898	Complete	CM081435.1	40377141	40403638	+	882	260	https://v10-1.orthodb.org/?query=83716at7898	Telomere repeat-binding factor, dimerisation domain
83751at7898	Complete	CM081445.1	34793302	34809938	-	1337	259	https://v10-1.orthodb.org/?query=83751at7898	Aprataxin, C2HE/C2H2/C2HC zinc finger
83776at7898	Complete	CM081436.1	52976318	52994222	+	1152	283	https://v10-1.orthodb.org/?query=83776at7898	programmed cell death protein 2
83781at7898	Complete	CM081453.1	50093799	50098896	+	1451	316	https://v10-1.orthodb.org/?query=83781at7898	HAUS augmin-like complex subunit 4
83797at7898	Complete	CM081436.1	39244460	39248913	-	1483	301	https://v10-1.orthodb.org/?query=83797at7898	short-chain dehydrogenase/reductase family 42E member 1
83832at7898	Complete	CM081451.1	62255452	62258837	-	1186	253	https://v10-1.orthodb.org/?query=83832at7898	complex I intermediate-associated protein 30, mitochondrial
83862at7898	Complete	CM081443.1	45354742	45369916	+	1575	297	https://v10-1.orthodb.org/?query=83862at7898	Ubiquitin carboxyl-terminal hydrolase
83924at7898	Complete	CM081451.1	20596616	20610875	+	1355	307	https://v10-1.orthodb.org/?query=83924at7898	ADP-ribosylation/Crystallin J1
8392at7898	Complete	CM081457.1	23108074	23131676	-	4781	1083	https://v10-1.orthodb.org/?query=8392at7898	Zinc finger, CCCH-type
83977at7898	Complete	CM081456.1	28130464	28135582	-	983	257	https://v10-1.orthodb.org/?query=83977at7898	Peptidyl-prolyl cis-trans isomerase
83982at7898	Complete	CM081447.1	57169597	57181056	-	1173	259	https://v10-1.orthodb.org/?query=83982at7898	Abhydrolase domain containing 11
84000at7898	Complete	CM081456.1	33731567	33735614	+	1033	271	https://v10-1.orthodb.org/?query=84000at7898	FKBP-type peptidyl-prolyl cis-trans isomerase domain
84009at7898	Complete	CM081444.1	71184436	71213696	+	1418	269	https://v10-1.orthodb.org/?query=84009at7898	Microtubule-associated protein, RP/EB family, member 2
84014at7898	Complete	CM081449.1	88079917	88111145	-	1113	269	https://v10-1.orthodb.org/?query=84014at7898	Aldose 1-epimerase
84033at7898	Complete	CM081445.1	51969924	51978193	+	1128	285	https://v10-1.orthodb.org/?query=84033at7898	Dual specificity protein phosphatase
8403at7898	Complete	CM081457.1	8014270	8055322	+	4649	1126	https://v10-1.orthodb.org/?query=8403at7898	UHRF1-binding protein 1-like
84052at7898	Complete	CM081444.1	64111339	64123604	-	1757	376	https://v10-1.orthodb.org/?query=84052at7898	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
84054at7898	Complete	CM081441.1	64432679	64536179	-	1446	350	https://v10-1.orthodb.org/?query=84054at7898	Fatty acid hydroxylase
84058at7898	Complete	CM081436.1	68903171	68925766	-	1285	371	https://v10-1.orthodb.org/?query=84058at7898	5-formyltetrahydrofolate cyclo-ligase
8407at7898	Complete	CM081452.1	14059943	14231052	+	5839	946	https://v10-1.orthodb.org/?query=8407at7898	Peptidase M12B, ADAM/reprolysin
84084at7898	Complete	CM081449.1	53617278	53629692	-	1382	263	https://v10-1.orthodb.org/?query=84084at7898	mitochondrial ribosome-associated GTPase 1
84136at7898	Complete	CM081442.1	40442151	40443171	+	1108	283	https://v10-1.orthodb.org/?query=84136at7898	Fanconi anemia group F protein
8413at7898	Complete	CM081449.1	18795432	18905949	+	3650	1214	https://v10-1.orthodb.org/?query=8413at7898	Pentatricopeptide repeat
84199at7898	Complete	CM081447.1	61780911	61787562	-	1041	205	https://v10-1.orthodb.org/?query=84199at7898	Zygote arrest 1-like
84226at7898	Complete	CM081440.1	41650515	41652928	+	1239	280	https://v10-1.orthodb.org/?query=84226at7898	Angiopoietin-like 7
84240at7898	Complete	CM081446.1	28075296	28082345	+	1459	292	https://v10-1.orthodb.org/?query=84240at7898	NAD(P)-binding domain
84320at7898	Complete	CM081450.1	53336466	53340887	-	1191	258	https://v10-1.orthodb.org/?query=84320at7898	Mitochondrial substrate/solute carrier
84321at7898	Complete	CM081447.1	78979966	78991077	-	1593	298	https://v10-1.orthodb.org/?query=84321at7898	Small GTPase
84374at7898	Complete	CM081438.1	99867852	99919107	-	1236	279	https://v10-1.orthodb.org/?query=84374at7898	Coiled-coil domain-containing protein 84
8448at7898	Complete	CM081441.1	111451200	111575988	+	3721	1072	https://v10-1.orthodb.org/?query=8448at7898	protein MMS22-like
84622at7898	Fragmented	CM081445.1	44462184	44682733	-	795	180	https://v10-1.orthodb.org/?query=84622at7898	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1
8465at7898	Complete	CM081454.1	43255713	43352886	+	6880	1279	https://v10-1.orthodb.org/?query=8465at7898	CLASP N-terminal domain
84717at7898	Complete	CM081456.1	14855674	14869401	-	896	258	https://v10-1.orthodb.org/?query=84717at7898	inactive hydroxysteroid dehydrogenase-like protein 1
84745at7898	Complete	CM081437.1	40362506	40371705	-	1386	298	https://v10-1.orthodb.org/?query=84745at7898	Phosphatidate cytidylyltransferase, mitochondrial
84753at7898	Complete	CM081442.1	48146966	48156872	+	1469	306	https://v10-1.orthodb.org/?query=84753at7898	adenosine deaminase-like protein
84755at7898	Complete	CM081447.1	8311532	8339202	+	1364	280	https://v10-1.orthodb.org/?query=84755at7898	adenosine receptor A2b
84768at7898	Complete	CM081451.1	64471531	64483996	-	1351	279	https://v10-1.orthodb.org/?query=84768at7898	TMEM206 protein
84773at7898	Complete	CM081446.1	85104930	85154879	+	1098	288	https://v10-1.orthodb.org/?query=84773at7898	immunoglobulin-binding protein 1
84778at7898	Complete	CM081450.1	40349288	40356277	-	1206	285	https://v10-1.orthodb.org/?query=84778at7898	Peroxisome assembly protein 12
84791at7898	Complete	CM081439.1	3215048	3222280	+	1393	309	https://v10-1.orthodb.org/?query=84791at7898	WD40/YVTN repeat-like-containing domain superfamily
84869at7898	Complete	CM081449.1	57997038	58022352	-	1394	277	https://v10-1.orthodb.org/?query=84869at7898	Mitochondrial substrate/solute carrier
84879at7898	Complete	CM081447.1	76860004	76882875	-	1693	293	https://v10-1.orthodb.org/?query=84879at7898	RING finger protein 121
84884at7898	Complete	CM081443.1	82923298	82927452	-	1203	266	https://v10-1.orthodb.org/?query=84884at7898	zygote arrest protein 1
84915at7898	Complete	CM081437.1	65314408	65349265	+	1309	314	https://v10-1.orthodb.org/?query=84915at7898	Leucine-rich repeat
84923at7898	Complete	CM081449.1	55632519	55641555	-	1787	331	https://v10-1.orthodb.org/?query=84923at7898	Cytochrome c oxidase assembly homolog 15 (yeast)
8496at7898	Complete	CM081442.1	71678958	71710089	-	5579	981	https://v10-1.orthodb.org/?query=8496at7898	RNA polymerase Rpb2, domain 2
85031at7898	Complete	CM081448.1	68353812	68373486	-	1321	302	https://v10-1.orthodb.org/?query=85031at7898	Hydroxyacylglutathione hydrolase, C-terminal domain
85072at7898	Complete	CM081452.1	14267400	14349414	-	1815	387	https://v10-1.orthodb.org/?query=85072at7898	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
85113at7898	Complete	CM081443.1	78300429	78344871	-	1341	298	https://v10-1.orthodb.org/?query=85113at7898	Solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1a
85116at7898	Complete	CM081454.1	53522703	53546756	-	1714	289	https://v10-1.orthodb.org/?query=85116at7898	Protein of unknown function DUF1394
85136at7898	Complete	CM081449.1	54911527	54912493	+	1200	247	https://v10-1.orthodb.org/?query=85136at7898	Methyltransferase small domain
85205at7898	Complete	CM081446.1	10121784	10134909	-	1214	281	https://v10-1.orthodb.org/?query=85205at7898	Ankyrin repeat
85258at7898	Complete	CM081443.1	18944616	18956873	-	1498	298	https://v10-1.orthodb.org/?query=85258at7898	ribosome production factor 1
85264at7898	Complete	CM081440.1	98173142	98182192	-	1593	295	https://v10-1.orthodb.org/?query=85264at7898	EF-hand domain
85270at7898	Complete	CM081448.1	66069463	66070438	+	1352	250	https://v10-1.orthodb.org/?query=85270at7898	tRNA-specific adenosine deaminase
85281at7898	Complete	CM081437.1	59777573	59798676	+	931	307	https://v10-1.orthodb.org/?query=85281at7898	Phox homologous domain
85318at7898	Complete	CM081457.1	8515995	8517211	-	1203	298	https://v10-1.orthodb.org/?query=85318at7898	Leucine-rich repeat
85350at7898	Complete	CM081442.1	97905732	97932096	+	1278	243	https://v10-1.orthodb.org/?query=85350at7898	Alpha carbonic anhydrase domain
85384at7898	Complete	CM081438.1	67085248	67112490	-	1536	305	https://v10-1.orthodb.org/?query=85384at7898	Queuosine salvage protein
85407at7898	Complete	CM081454.1	48511955	48514374	+	1248	243	https://v10-1.orthodb.org/?query=85407at7898	Homeobox domain
85468at7898	Complete	CM081440.1	59897424	59922253	+	1454	266	https://v10-1.orthodb.org/?query=85468at7898	solute carrier family 25 member 33
85487at7898	Complete	CM081438.1	44033276	44037634	+	1188	233	https://v10-1.orthodb.org/?query=85487at7898	Dual specificity phosphatase, catalytic domain
85494at7898	Complete	CM081447.1	2583215	2584211	+	1298	289	https://v10-1.orthodb.org/?query=85494at7898	Potassium voltage-gated channel subfamily J member 15
85507at7898	Complete	CM081455.1	22498406	22513007	-	1576	293	https://v10-1.orthodb.org/?query=85507at7898	growth hormone-inducible transmembrane protein
85596at7898	Complete	CM081442.1	65168702	65179317	-	1209	230	https://v10-1.orthodb.org/?query=85596at7898	Inositol oxygenase
85601at7898	Complete	CM081445.1	27415170	27425351	-	1347	277	https://v10-1.orthodb.org/?query=85601at7898	Mitochondrial substrate/solute carrier
85604at7898	Complete	CM081436.1	103419481	103430079	+	1335	260	https://v10-1.orthodb.org/?query=85604at7898	serine/threonine-protein kinase 16
85637at7898	Complete	CM081448.1	88677683	88686429	-	1429	285	https://v10-1.orthodb.org/?query=85637at7898	Formiminotransferase, N-terminal subdomain
85744at7898	Complete	CM081435.1	87904449	87962803	+	1568	254	https://v10-1.orthodb.org/?query=85744at7898	Autophagy-related protein 3
85813at7898	Complete	CM081445.1	97013793	97045186	-	1000	256	https://v10-1.orthodb.org/?query=85813at7898	HhH-GPD domain
85850at7898	Complete	CM081437.1	49088054	49089167	+	1088	263	https://v10-1.orthodb.org/?query=85850at7898	Sirtuin family
85866at7898	Complete	CM081435.1	37590420	37601661	-	1698	303	https://v10-1.orthodb.org/?query=85866at7898	COP9 signalosome complex subunit 5
8587at7898	Complete	CM081451.1	41056022	41093384	+	5193	1085	https://v10-1.orthodb.org/?query=8587at7898	Tudor domain
85945at7898	Complete	CM081454.1	48037648	48047778	-	889	247	https://v10-1.orthodb.org/?query=85945at7898	Oxidoreductase NAD-binding domain containing 1
85962at7898	Complete	CM081435.1	140411946	140429604	-	1013	208	https://v10-1.orthodb.org/?query=85962at7898	non-homologous end-joining factor 1
85964at7898	Duplicated	CM081446.1	31344705	31365510	-	1294	304	https://v10-1.orthodb.org/?query=85964at7898	Immunoglobulin
85964at7898	Duplicated	CM081446.1	31256948	31269399	-	1291	304	https://v10-1.orthodb.org/?query=85964at7898	Immunoglobulin
85982at7898	Complete	CM081445.1	57393701	57554761	+	1489	290	https://v10-1.orthodb.org/?query=85982at7898	Tumor suppressor candidate 3
8605at7898	Complete	CM081449.1	49591857	49623628	-	5561	1067	https://v10-1.orthodb.org/?query=8605at7898	Protein FAM135
86078at7898	Complete	CM081456.1	42580457	42582140	-	839	166	https://v10-1.orthodb.org/?query=86078at7898	Homeobox domain
86089at7898	Complete	CM081440.1	59730341	59746595	-	1097	281	https://v10-1.orthodb.org/?query=86089at7898	GPCR, family 2, secretin-like
86159at7898	Complete	CM081451.1	71634449	71680667	+	1385	249	https://v10-1.orthodb.org/?query=86159at7898	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14
86171at7898	Complete	CM081449.1	69696224	69697160	+	1426	256	https://v10-1.orthodb.org/?query=86171at7898	Sulfotransferase
86188at7898	Complete	CM081440.1	45082452	45083223	+	854	181	https://v10-1.orthodb.org/?query=86188at7898	Basic-leucine zipper domain
86228at7898	Complete	CM081452.1	43305275	43313160	-	1092	273	https://v10-1.orthodb.org/?query=86228at7898	Pancreatic trypsin inhibitor Kunitz domain
86250at7898	Complete	CM081435.1	39326989	39339055	-	1794	317	https://v10-1.orthodb.org/?query=86250at7898	Translocating chain-associated membrane protein
86317at7898	Complete	CM081443.1	4631001	4660657	-	967	260	https://v10-1.orthodb.org/?query=86317at7898	N-acetylneuraminate lyase
86423at7898	Complete	CM081442.1	29075035	29092137	-	1472	93	https://v10-1.orthodb.org/?query=86423at7898	WD40 repeat
86429at7898	Complete	CM081456.1	27722263	27728473	-	933	224	https://v10-1.orthodb.org/?query=86429at7898	osteopetrosis-associated transmembrane protein 1
86435at7898	Complete	CM081452.1	27065833	27078984	+	1029	239	https://v10-1.orthodb.org/?query=86435at7898	Surfeit locus 1/Shy1
86465at7898	Complete	CM081449.1	44026943	44033887	-	918	258	https://v10-1.orthodb.org/?query=86465at7898	Mitochondrial genome maintenance exonuclease 1
86472at7898	Complete	CM081451.1	48185311	48188899	+	1211	277	https://v10-1.orthodb.org/?query=86472at7898	Cell cycle control protein
86473at7898	Complete	CM081436.1	67796142	67817169	+	899	286	https://v10-1.orthodb.org/?query=86473at7898	Centromere protein Chl4/mis15/CENP-N
86475at7898	Complete	CM081438.1	74799566	74801774	+	1175	273	https://v10-1.orthodb.org/?query=86475at7898	rhomboid domain-containing protein 3
86476at7898	Complete	CM081452.1	36791676	36798270	+	1132	293	https://v10-1.orthodb.org/?query=86476at7898	Kelch repeat type 1
86496at7898	Complete	CM081447.1	10775468	10809106	+	1370	329	https://v10-1.orthodb.org/?query=86496at7898	Immunoglobulin
86573at7898	Complete	CM081448.1	29313379	29318807	-	1368	274	https://v10-1.orthodb.org/?query=86573at7898	Uridine phosphorylase
86598at7898	Complete	CM081440.1	72668184	72671651	+	859	257	https://v10-1.orthodb.org/?query=86598at7898	Leucine-rich repeat
86651at7898	Complete	CM081446.1	34130144	34131266	+	1460	311	https://v10-1.orthodb.org/?query=86651at7898	serine protease 23-like
