Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
84084at7898	Duplicated	CM081449.1_RagTag	61477551	61488439	-	1382	263	0.8401	1.0	0	84084at7898_0	61488337_61488439_-|61488192_61488256_-|61485422_61485526_-|61485219_61485305_-|61485047_61485103_-|61484580_61484670_-|61484414_61484475_-|61483076_61483172_-|61480870_61480951_-|61480667_61480779_-|61477552_61477646_-
84084at7898	Duplicated	ptg002465l_RagTag	253120	264149	+	1340	263	0.8213	1.0	0	84084at7898_0	253121_253223_+|253304_253401_+|256050_256121_+|256235_256321_+|256437_256493_+|256866_256956_+|257061_257122_+|258365_258461_+|260580_260661_+|260752_260864_+|264055_264149_+
84136at7898	Single	CM081442.1_RagTag	46761209	46762229	+	1104	283	0.6427	1.0	0	84136at7898_0	46761210_46762229_+
8413at7898	Single	CM081449.1_RagTag	19996024	20103968	+	3659	1214	0.516	1.0	0	8413at7898_7	19996025_19996203_+|20001543_20001721_+|20004117_20004239_+|20005444_20005565_+|20005711_20005769_+|20007276_20007362_+|20007465_20007591_+|20007708_20007852_+|20009064_20009221_+|20012391_20012496_+|20013149_20013256_+|20024786_20024904_+|20025002_20025092_+|20026220_20026289_+|20032366_20032393_+|20033329_20033386_+|20034675_20034772_+|20035111_20035188_+|20038444_20038596_+|20038736_20038866_+|20040811_20040890_+|20048994_20049201_+|20063426_20063550_+|20070126_20070232_+|20077432_20077500_+|20077595_20077685_+|20077957_20078099_+|20080659_20080770_+|20081655_20081781_+|20088237_20088325_+|20088413_20088617_+|20090804_20090931_+|20091117_20091232_+|20097061_20097135_+|20098196_20098280_+|20100575_20100717_+|20103900_20103968_+
84199at7898	Single	CM081447.1_RagTag	70028814	70035494	-	1073	205	0.6823	1.0	0	84199at7898_0	70034952_70035494_-|70030085_70030177_-|70029940_70030014_-|70028815_70028955_-
84226at7898	Duplicated	CM081440.1_RagTag	41134004	41136415	+	1239	280	0.6697	0.9624277456647399	0	84226at7898_5	41134005_41134332_+|41135379_41135479_+|41135606_41135800_+|41135962_41136157_+|41136249_41136415_+
84226at7898	Duplicated	ptg001213l_RagTag	194056	196468	-	1235	280	0.6697	0.9624277456647399	0	84226at7898_5	196141_196468_-|194993_195093_-|194672_194866_-|194315_194510_-|194057_194223_-
84240at7898	Single	CM081446.1_RagTag	33062213	33073489	+	1488	294	0.7601	1.0	0	84240at7898	33062214_33062303_+|33064284_33064445_+|33064561_33064707_+|33064831_33064959_+|33070999_33071141_+|33072893_33072995_+|33073160_33073489_+
84320at7898	Single	CM081450.1_RagTag	59762306	59766699	-	1197	258	0.7357	1.0	0	84320at7898_7	59766568_59766699_-|59764586_59764741_-|59763367_59763537_-|59762872_59763009_-|59762588_59762749_-|59762307_59762480_-
84321at7898	Duplicated	CM081447.1_RagTag	89456622	89467768	-	1593	298	0.9841	1.0	0	84321at7898	89467742_89467768_-|89467549_89467648_-|89467406_89467472_-|89467078_89467300_-|89461085_89461180_-|89460891_89461013_-|89457000_89457091_-|89456795_89456910_-|89456623_89456723_-
84321at7898	Duplicated	CM081447.1_RagTag	89980855	89992015	-	1593	298	0.9841	1.0	0	84321at7898	89991989_89992015_-|89991796_89991895_-|89991653_89991719_-|89991325_89991547_-|89985317_89985412_-|89985123_89985245_-|89981233_89981324_-|89981028_89981143_-|89980856_89980956_-
84374at7898	Single	CM081438.1_RagTag	115577746	115610573	-	1236	279	0.6812	0.9828571428571429	0	84374at7898_8	115610457_115610573_-|115607936_115608102_-|115607430_115607528_-|115605604_115605670_-|115603483_115603549_-|115602873_115602930_-|115602658_115602763_-|115602522_115602552_-|115601253_115601354_-|115581145_115581277_-|115577747_115577825_-
8448at7898	Single	CM081441.1_RagTag	130520899	130620831	+	3712	1072	0.6151	1.0	0	8448at7898_8	130520900_130521075_+|130521204_130521329_+|130522686_130522738_+|130522985_130523072_+|130526387_130526564_+|130527475_130527568_+|130537462_130537592_+|130537910_130538023_+|130538111_130538287_+|130538407_130538458_+|130538623_130538738_+|130539656_130539891_+|130541910_130542126_+|130545276_130545559_+|130557346_130557527_+|130562625_130562775_+|130570052_130570191_+|130570390_130570532_+|130574194_130574350_+|130574791_130574936_+|130575170_130575381_+|130588877_130589043_+|130598843_130598939_+|130609239_130609406_+|130620759_130620831_+
84622at7898	Fragmented	CM081445.1_RagTag	51070660	51263376	-	829	179	0.6757	0.6568047337278107	0	84622at7898_7	51263269_51263376_-|51263077_51263176_-|51198568_51198632_-|51167395_51167460_-|51139122_51139217_-|51091855_51091950_-|51070661_51070795_-
8465at7898	Single	CM081454.1_RagTag	49646601	49742869	+	6882	1279	0.8949	1.0	0	8465at7898_2	49646602_49646799_+|49667694_49667772_+|49669368_49669471_+|49670739_49670830_+|49677735_49677810_+|49678497_49678594_+|49687102_49687172_+|49705280_49705420_+|49708065_49708138_+|49708273_49708365_+|49708552_49708697_+|49710218_49710353_+|49710464_49710534_+|49710663_49710722_+|49710910_49710987_+|49711217_49711384_+|49714043_49714083_+|49714473_49714625_+|49715288_49715311_+|49715667_49715684_+|49716369_49716470_+|49721417_49721590_+|49721899_49721943_+|49722723_49722830_+|49724519_49724581_+|49725167_49725273_+|49725445_49725468_+|49725600_49725755_+|49730346_49730437_+|49730523_49730586_+|49735094_49735257_+|49735460_49735538_+|49737749_49737892_+|49738057_49738197_+|49738348_49738454_+|49738802_49738943_+|49740209_49740407_+|49740504_49740697_+|49740849_49740983_+|49741194_49741400_+|49742540_49742656_+|49742795_49742869_+
84717at7898	Single	CM081456.1_RagTag	17331648	17343661	-	896	258	0.5414	1.0	0	84717at7898_3	17343442_17343661_-|17339158_17339603_-|17337651_17337734_-|17332023_17332145_-|17331649_17331717_-
84745at7898	Duplicated	CM081437.1_RagTag	48062387	48071396	-	1394	298	0.784	1.0	0	84745at7898_2	48071259_48071396_-|48068555_48068737_-|48068206_48068298_-|48067165_48067315_-|48066307_48066452_-|48065585_48065750_-|48064303_48064365_-|48062388_48062461_-
84745at7898	Duplicated	CM081437.1_RagTag	47767225	47776449	-	1394	298	0.784	1.0	0	84745at7898_2	47776312_47776449_-|47773599_47773781_-|47773250_47773342_-|47771983_47772133_-|47771133_47771278_-|47770410_47770575_-|47769128_47769190_-|47767226_47767299_-
84753at7898	Duplicated	CM081442.1_RagTag	54150635	54160617	+	1473	306	0.7902	1.0	0	84753at7898_0	54150636_54150680_+|54150887_54151017_+|54156857_54156917_+|54158294_54158381_+|54158690_54158771_+|54158942_54159068_+|54159563_54159643_+|54159728_54159866_+|54159973_54160073_+|54160429_54160617_+
84753at7898	Duplicated	CM081442.1_RagTag	54876026	54885871	+	1461	306	0.7845	1.0	0	84753at7898_0	54876027_54876071_+|54876278_54876408_+|54882126_54882186_+|54883571_54883658_+|54883965_54884046_+|54884217_54884343_+|54884842_54884922_+|54885004_54885142_+|54885232_54885332_+|54885683_54885871_+
84755at7898	Single	CM081447.1_RagTag	7730882	7758528	+	1364	280	0.8017	0.9855491329479769	0	84755at7898_0	7730883_7731190_+|7757784_7758528_+
84768at7898	Duplicated	CM081451.1_RagTag	71665565	71678205	-	1355	279	0.719	1.0	0	84768at7898_0	71678170_71678205_-|71674739_71674853_-|71672594_71672803_-|71672069_71672223_-|71667758_71667900_-|71666021_71666162_-|71665820_71665927_-|71665566_71665724_-
84768at7898	Duplicated	CM081451.1_RagTag	72261401	72272101	-	1355	279	0.719	1.0	0	84768at7898_0	72272066_72272101_-|72268627_72268741_-|72266500_72266709_-|72265977_72266131_-|72263594_72263736_-|72261857_72261998_-|72261656_72261763_-|72261402_72261560_-
84778at7898	Single	CM081450.1_RagTag	44722184	44730198	-	1206	285	0.6447	1.0	0	84778at7898_3	44730076_44730198_-|44726324_44726841_-|44722185_44722671_-
84791at7898	Single	CM081439.1_RagTag	3837674	3843123	+	1390	309	0.7275	0.9095477386934674	0	84791at7898_2	3837675_3838289_+|3842650_3843123_+
84869at7898	Duplicated	CM081449.1_RagTag	66358620	66391793	-	1400	277	0.8125	1.0	0	84869at7898_0	66391703_66391793_-|66383185_66383277_-|66382977_66383110_-|66380947_66381010_-|66380680_66380801_-|66371010_66371076_-|66369082_66369244_-|66368859_66368927_-|66358621_66358774_-
84869at7898	Duplicated	CM081449.1_RagTag	35702447	35727339	+	1400	277	0.8125	1.0	0	84869at7898_0	35702448_35702538_+|35710373_35710465_+|35710540_35710673_+|35712662_35712725_+|35712871_35712992_+|35714841_35714907_+|35716674_35716836_+|35716994_35717062_+|35727186_35727339_+
84879at7898	Duplicated	CM081447.1_RagTag	87019869	87043513	-	1693	293	0.9339	1.0	0	84879at7898_0	87043436_87043513_-|87031882_87031919_-|87031084_87031225_-|87029117_87029271_-|87028880_87028987_-|87025465_87025585_-|87025225_87025358_-|87023732_87023833_-|87019870_87019987_-
84879at7898	Duplicated	CM081436.1_RagTag	42201959	42224250	-	1693	293	0.9339	1.0	0	84879at7898_0	42224173_42224250_-|42213889_42213926_-|42213091_42213232_-|42211196_42211350_-|42210959_42211066_-|42207542_42207662_-|42207302_42207435_-|42205809_42205910_-|42201960_42202077_-
84884at7898	Duplicated	CM081443.1_RagTag	96080773	96084897	-	1215	266	0.6946	1.0	0	84884at7898_0	96084247_96084897_-|96083218_96083310_-|96080994_96081068_-|96080774_96080914_-
84884at7898	Duplicated	ptg000658l_RagTag	41962	46082	-	1211	266	0.6916	1.0	0	84884at7898_0	45432_46082_-|44404_44496_-|42183_42257_-|41963_42103_-
84915at7898	Duplicated	CM081437.1_RagTag	76863479	76895708	+	1309	314	0.6568	0.9756756756756757	0	84915at7898_8	76863480_76863881_+|76865001_76865186_+|76885664_76885821_+|76885908_76886104_+|76895377_76895452_+|76895621_76895708_+
84915at7898	Duplicated	CM081437.1_RagTag	77154884	77185799	+	1309	314	0.6568	0.9756756756756757	0	84915at7898_8	77154885_77155286_+|77156440_77156625_+|77177050_77177207_+|77177298_77177494_+|77185468_77185543_+|77185712_77185799_+
84923at7898	Single	CM081449.1_RagTag	63781431	63789986	-	1781	331	0.8403	1.0	0	84923at7898_0	63789912_63789986_-|63787974_63788161_-|63787460_63787582_-|63786521_63786707_-|63785277_63785444_-|63785044_63785125_-|63783769_63783923_-|63781643_63781756_-|63781432_63781560_-
8496at7898	Single	CM081442.1_RagTag	83706053	83737123	-	5579	981	0.9382	1.0	0	8496at7898	83737052_83737123_-|83735467_83735499_-|83735285_83735341_-|83735141_83735205_-|83734962_83735037_-|83734666_83734766_-|83730715_83730806_-|83730461_83730578_-|83729879_83729987_-|83728996_83729118_-|83728035_83728151_-|83727112_83727246_-|83725234_83725395_-|83724478_83724678_-|83722332_83722494_-|83720104_83720257_-|83719792_83719866_-|83716774_83716872_-|83716546_83716673_-|83715049_83715258_-|83714725_83714883_-|83712081_83712198_-|83711756_83711898_-|83709933_83710036_-|83708678_83708844_-|83707482_83707595_-|83706882_83707055_-|83706054_83706180_-
85031at7898	Single	CM081448.1_RagTag	82203377	82228201	-	1321	302	0.7151	0.9555555555555556	0	85031at7898	82228092_82228201_-|82219820_82219935_-|82217800_82217912_-|82213148_82213206_-|82212773_82212865_-|82207999_82208162_-|82205244_82205330_-|82204936_82205051_-|82203378_82203548_-
85072at7898	Single	CM081452.1_RagTag	17166788	17252153	-	1815	387	0.787	1.0	0	85072at7898_4	17252112_17252153_-|17249790_17249886_-|17249144_17249256_-|17248555_17248698_-|17248272_17248370_-|17248067_17248170_-|17246185_17246254_-|17240200_17240293_-|17239812_17239941_-|17187890_17187993_-|17183734_17183840_-|17183523_17183638_-|17166789_17166948_-
85113at7898	Single	CM081443.1_RagTag	90299209	90337453	-	1341	298	0.7932	1.0	0	85113at7898_0	90337344_90337453_-|90337070_90337103_-|90336906_90336992_-|90322924_90322991_-|90322726_90322797_-|90322520_90322588_-|90322199_90322301_-|90318106_90318198_-|90309306_90309373_-|90302558_90302636_-|90302405_90302487_-|90299210_90299312_-
85116at7898	Single	CM081454.1_RagTag	62884345	62908569	-	1714	289	0.9358	1.0	0	85116at7898	62908395_62908569_-|62902372_62902493_-|62900625_62900730_-|62894941_62895077_-|62894740_62894817_-|62889813_62889929_-|62887638_62887717_-|62885977_62886103_-|62884483_62884553_-|62884346_62884406_-
85136at7898	Single	CM081449.1_RagTag	63076636	63077602	+	1195	247	0.7222	0.8913649025069638	0	85136at7898_0	63076637_63077602_+
85205at7898	Single	CM081446.1_RagTag	12409707	12422488	-	1224	281	0.763	1.0	0	85205at7898_6	12422228_12422488_-|12409934_12410462_-|12409708_12409838_-
85258at7898	Single	CM081443.1_RagTag	21445925	21458091	-	1454	298	0.8777	0.8664772727272727	0	85258at7898_1	21457996_21458091_-|21454805_21454861_-|21452560_21452640_-|21452380_21452475_-|21451213_21451366_-|21450887_21450969_-|21447051_21447232_-|21446054_21446181_-|21445926_21445964_-
85264at7898	Single	CM081440.1_RagTag	106925068	106930953	-	1593	295	0.86	0.9775280898876404	0	85264at7898	106930664_106930953_-|106928754_106928890_-|106928522_106928635_-|106928282_106928440_-|106927656_106927831_-|106925069_106925242_-
85270at7898	Duplicated	ptg001443l_RagTag	360641	361616	-	1348	250	0.7741	0.9595375722543352	0	85270at7898_6	360642_361616_-
85270at7898	Duplicated	CM081448.1_RagTag	79759471	79760446	+	1345	250	0.7711	0.9595375722543352	0	85270at7898_6	79759472_79760446_+
85281at7898	Single	CM081437.1_RagTag	71107633	71128796	+	920	307	0.5155	0.9244791666666666	0	85281at7898	71107634_71107699_+|71110489_71110596_+|71118138_71118198_+|71118364_71118488_+|71123734_71123817_+|71123902_71123976_+|71125436_71125466_+|71125836_71125923_+|71126017_71126056_+|71126127_71126213_+|71126390_71126479_+|71128519_71128584_+|71128665_71128796_+
85318at7898	Duplicated	CM081457.1_RagTag	9346071	9347287	-	1203	298	0.6667	1.0	0	85318at7898_8	9346429_9347287_-|9346072_9346238_-
85318at7898	Duplicated	ptg002988l_RagTag	55067	56283	-	1199	298	0.6637	1.0	0	85318at7898_8	55425_56283_-|55068_55234_-
85350at7898	Single	CM081442.1_RagTag	113624101	113650252	+	1242	243	0.8028	0.743455497382199	0	85350at7898	113624102_113624156_+|113633250_113633447_+|113636463_113636581_+|113639033_113639128_+|113640074_113640136_+|113645274_113645432_+|113650097_113650252_+
85384at7898	Single	CM081438.1_RagTag	78030942	78050260	-	1540	305	0.8525	1.0	0	85384at7898_0	78050072_78050260_-|78048519_78048666_-|78045171_78045283_-|78033215_78033358_-|78031294_78031489_-|78030943_78031169_-
85407at7898	Single	CM081454.1_RagTag	55360387	55362807	+	1530	243	0.7974	1.0	0	85407at7898_0	55360388_55360745_+|55361637_55361863_+|55362283_55362807_+
85468at7898	Single	CM081440.1_RagTag	61101869	61126467	+	1454	266	0.8882	1.0	0	85468at7898_0	61101870_61101910_+|61110427_61110600_+|61116163_61116240_+|61120600_61120700_+|61122897_61122963_+|61125899_61126179_+|61126271_61126467_+
85487at7898	Single	CM081438.1_RagTag	50635799	50640146	+	1188	233	0.7792	0.9935064935064936	0	85487at7898_1	50635800_50636172_+|50636339_50636454_+|50637730_50637949_+|50639938_50640146_+
85494at7898	Single	CM081447.1_RagTag	2289404	2290400	+	1298	289	0.738	0.9458689458689459	0	85494at7898_8	2289405_2290400_+
85507at7898	Single	CM081455.1_RagTag	37271529	37285910	-	1576	293	0.8534	1.0	0	85507at7898_0	37285794_37285910_-|37283702_37283804_-|37278405_37278516_-|37278155_37278296_-|37273712_37273820_-|37273334_37273522_-|37271752_37271923_-|37271530_37271614_-
85596at7898	Single	CM081442.1_RagTag	76626780	76637287	-	1202	230	0.7473	1.0	0	85596at7898_3	76637204_76637287_-|76636003_76636083_-|76632328_76632490_-|76629261_76629328_-|76629005_76629114_-|76628672_76628739_-|76627185_76627234_-|76626959_76627071_-|76626781_76626886_-
85601at7898	Duplicated	ptg001684l_RagTag	111794	121803	+	1347	277	0.8235	0.9622641509433962	0	85601at7898	111795_111920_+|112061_112268_+|112457_112654_+|114866_114967_+|120217_120397_+|121701_121803_+
85601at7898	Duplicated	CM081445.1_RagTag	30429051	30437327	-	1347	277	0.8235	0.9622641509433962	0	85601at7898	30437202_30437327_-|30436854_30437061_-|30436468_30436665_-|30434156_30434257_-|30430446_30430626_-|30429052_30429154_-
85604at7898	Single	CM081436.1_RagTag	125063685	125077410	+	1335	260	0.8121	0.9738562091503268	0	85604at7898_6	125063686_125063771_+|125065696_125065915_+|125065999_125066132_+|125067628_125067715_+|125076052_125076180_+|125076335_125076456_+|125077296_125077410_+
85637at7898	Single	CM081448.1_RagTag	105652675	105661351	-	1424	285	0.8072	0.9736070381231672	0	85637at7898_5	105661231_105661351_-|105659025_105659120_-|105658394_105658549_-|105656298_105656486_-|105652676_105653109_-
85744at7898	Single	CM081435.1_RagTag	109398339	109449653	+	1568	254	0.9214	1.0	0	85744at7898_5	109398340_109398411_+|109398500_109398541_+|109398737_109398786_+|109405506_109405576_+|109412077_109412184_+|109418939_109418991_+|109437187_109437277_+|109437391_109437425_+|109437551_109437703_+|109439571_109439698_+|109442917_109442985_+|109449575_109449653_+
85813at7898	Single	CM081445.1_RagTag	112534228	112537458	-	1060	254	0.733	0.6788321167883211	0	85813at7898_5	112537261_112537458_-|112537016_112537186_-|112536400_112536559_-|112534563_112534668_-|112534229_112534429_-
85850at7898	Single	CM081437.1_RagTag	58671062	58672175	+	1088	263	0.686	0.9127725856697819	0	85850at7898_3	58671063_58671496_+|58671582_58671876_+|58672026_58672175_+
85866at7898	Duplicated	CM081435.1_RagTag	46174414	46186505	-	1698	303	0.9732	1.0	0	85866at7898_0	46186369_46186505_-|46185953_46186187_-|46179328_46179456_-|46176355_46176420_-|46176082_46176167_-|46175825_46175936_-|46174959_46175107_-|46174415_46174502_-
85866at7898	Duplicated	ptg002322l_RagTag	235206	246563	+	1698	303	0.9732	1.0	0	85866at7898_0	235207_235343_+|235522_235756_+|241504_241632_+|244535_244600_+|244788_244873_+|245019_245130_+|245864_246012_+|246476_246563_+
8587at7898	Single	CM081451.1_RagTag	45231876	45270493	+	5194	1085	0.7279	1.0	0	8587at7898_0	45231877_45232007_+|45237104_45237183_+|45237565_45237632_+|45237865_45238086_+|45239736_45239858_+|45240043_45240123_+|45240208_45240372_+|45240466_45240569_+|45240669_45240785_+|45243734_45243818_+|45245457_45245514_+|45245619_45245723_+|45245812_45245909_+|45255224_45255355_+|45256099_45256261_+|45256613_45256676_+|45257156_45257219_+|45257315_45257359_+|45257787_45257840_+|45258478_45258594_+|45258867_45258974_+|45262821_45262921_+|45263028_45263198_+|45264572_45264683_+|45264826_45265041_+|45266787_45266876_+|45266985_45267242_+|45267693_45267860_+|45268185_45268255_+|45268364_45268473_+|45268555_45268874_+|45270040_45270158_+|45270241_45270313_+|45270398_45270493_+
85945at7898	Single	CM081454.1_RagTag	54882793	54892925	-	889	247	0.6056	0.8942307692307693	0	85945at7898_9	54892833_54892925_-|54892625_54892728_-|54884883_54885024_-|54883465_54883710_-|54883099_54883207_-|54882794_54882948_-
85962at7898	Single	CM081435.1_RagTag	167575807	167593031	-	948	208	0.6031	1.0	0	85962at7898_5	167592846_167593031_-|167587865_167588086_-|167587256_167587394_-|167586982_167587040_-|167576453_167576608_-|167576231_167576317_-|167575808_167575882_-
85964at7898	Duplicated	CM081446.1_RagTag	37661319	37673982	-	1291	304	0.7113	0.9598853868194842	0	85964at7898_4	37673893_37673982_-|37672380_37672522_-|37672140_37672291_-|37671747_37672040_-|37670588_37670727_-|37661320_37661508_-
85964at7898	Duplicated	CM081446.1_RagTag	37781264	37795253	-	1286	304	0.7083	0.9598853868194842	0	85964at7898_4	37795164_37795253_-|37793651_37793793_-|37793411_37793562_-|37793018_37793311_-|37791842_37791981_-|37781265_37781453_-
85964at7898	Duplicated	CM081446.1_RagTag	37961714	37971857	-	1252	294	0.7342	0.9025787965616046	0	85964at7898_4	37971712_37971857_-|37971472_37971623_-|37971079_37971372_-|37969913_37970052_-|37961715_37961918_-
85964at7898	Duplicated	CM081446.1_RagTag	37866856	37877020	-	1252	294	0.7342	0.9025787965616046	0	85964at7898_4	37876875_37877020_-|37876635_37876786_-|37876242_37876535_-|37875076_37875215_-|37866857_37867060_-
85982at7898	Single	CM081445.1_RagTag	66527308	66681133	+	1489	290	0.9672	0.9501557632398754	0	85982at7898	66527309_66527481_+|66551125_66551242_+|66571897_66572037_+|66583879_66584019_+|66585415_66585504_+|66644112_66644175_+|66654699_66654773_+|66681045_66681133_+
8605at7898	Duplicated	CM081449.1_RagTag	56437948	56469869	-	5609	1067	0.7844	1.0	0	8605at7898_0	56469793_56469869_-|56467686_56467765_-|56467406_56467545_-|56466538_56466608_-|56466243_56466416_-|56465911_56466037_-|56460690_56460843_-|56459351_56459428_-|56458891_56458940_-|56453796_56453954_-|56448974_56449047_-|56448667_56448821_-|56446567_56448541_-|56446256_56446416_-|56446080_56446171_-|56442352_56442449_-|56439063_56439214_-|56438759_56438869_-|56438551_56438664_-|56437949_56438151_-
8605at7898	Duplicated	CM081449.1_RagTag	56280179	56309809	-	5609	1067	0.7844	1.0	0	8605at7898_0	56309733_56309809_-|56307630_56307709_-|56307354_56307493_-|56306482_56306552_-|56306187_56306360_-|56305855_56305981_-|56302916_56303069_-|56301570_56301647_-|56301108_56301157_-|56296052_56296210_-|56291256_56291329_-|56290949_56291103_-|56288849_56290823_-|56288538_56288698_-|56288362_56288453_-|56284624_56284721_-|56281306_56281457_-|56281002_56281112_-|56280794_56280907_-|56280180_56280382_-
86078at7898	Single	CM081456.1_RagTag	50305144	50306824	-	846	204	0.5301	1.0	0	86078at7898_4	50306734_50306824_-|50306380_50306600_-|50305951_50306035_-|50305145_50305683_-
86089at7898	Duplicated	ptg004524l_RagTag	24273	40453	-	1097	281	0.7123	0.9358974358974359	0	86089at7898_8	40089_40453_-|27970_28183_-|26807_27001_-|24274_24375_-
86089at7898	Duplicated	CM081440.1_RagTag	60930977	60946665	-	1096	281	0.7089	0.9358974358974359	0	86089at7898_8	60946301_60946665_-|60934487_60934700_-|60933321_60933515_-|60930978_60931079_-
86159at7898	Single	CM081451.1_RagTag	80163773	80203556	+	1362	249	0.8581	1.0	0	86159at7898_0	80163774_80164105_+|80177559_80177825_+|80203240_80203556_+
86171at7898	Single	CM081449.1_RagTag	79556254	79557190	+	1426	256	0.8686	0.9967532467532467	0	86171at7898_0	79556255_79557190_+
86188at7898	Single	CM081440.1_RagTag	44647175	44647946	+	854	181	0.7027	0.9922480620155039	0	86188at7898_0	44647176_44647946_+
86228at7898	Single	CM081452.1_RagTag	51050667	51058475	-	1092	273	0.6	0.962536023054755	0	86228at7898_4	51058374_51058475_-|51056695_51056834_-|51055591_51055667_-|51055378_51055494_-|51055088_51055189_-|51053348_51053397_-|51051479_51051563_-|51051188_51051355_-|51050668_51050840_-
86250at7898	Single	CM081435.1_RagTag	48578507	48590597	-	1794	317	0.9243	1.0	0	86250at7898_0	48590475_48590597_-|48586390_48586453_-|48584848_48584969_-|48584640_48584756_-|48584494_48584552_-|48584254_48584338_-|48584056_48584126_-|48583803_48583907_-|48583464_48583607_-|48579701_48579852_-|48578508_48578575_-
86317at7898	Single	CM081443.1_RagTag	5407009	5438902	-	967	260	0.6457	0.967948717948718	0	86317at7898_5	5438847_5438902_-|5438617_5438690_-|5420931_5421018_-|5420751_5420808_-|5411722_5411797_-|5411489_5411581_-|5408650_5408792_-|5408477_5408523_-|5407372_5407456_-|5407244_5407283_-|5407010_5407143_-
86423at7898	Single	CM081442.1_RagTag	32767828	32784911	-	1472	93	0.9049	1.0	0	86423at7898	32784872_32784911_-|32784549_32784654_-|32783498_32783670_-|32780193_32780341_-|32779821_32779914_-|32772168_32772261_-|32771992_32772084_-|32771045_32771123_-|32767829_32767915_-
86429at7898	Duplicated	CM081456.1_RagTag	32382797	32389643	-	933	224	0.7102	0.8106312292358804	0	86429at7898_7	32389449_32389643_-|32389171_32389285_-|32385382_32385476_-|32385182_32385292_-|32384148_32384313_-|32382798_32382850_-
86429at7898	Duplicated	CM081456.1_RagTag	32500727	32507562	-	927	224	0.7061	0.8106312292358804	0	86429at7898_7	32507368_32507562_-|32507090_32507204_-|32503293_32503387_-|32503093_32503203_-|32502080_32502245_-|32500728_32500780_-
86435at7898	Single	CM081452.1_RagTag	32904250	32916157	+	1029	239	0.7294	0.8333333333333334	0	86435at7898_3	32904251_32904358_+|32905339_32905421_+|32906858_32907049_+|32909325_32909397_+|32909507_32909669_+|32909792_32909873_+|32916094_32916157_+
86465at7898	Duplicated	CM081449.1_RagTag	49956352	49964224	-	869	258	0.5682	0.8753623188405797	0	86465at7898_9	49963819_49964224_-|49963462_49963699_-|49963239_49963371_-|49956353_49956484_-
86465at7898	Duplicated	CM081449.1_RagTag	50721870	50728662	-	869	258	0.5682	0.8753623188405797	0	86465at7898_9	50728257_50728662_-|50727900_50728137_-|50727677_50727809_-|50721871_50722002_-
86472at7898	Duplicated	CM081451.1_RagTag	53772625	53776219	+	1211	277	0.6405	0.9970326409495549	0	86472at7898_8	53772626_53772808_+|53773106_53773210_+|53773312_53773419_+|53773643_53773964_+|53774829_53775035_+|53776044_53776219_+
86472at7898	Duplicated	CM081451.1_RagTag	53608219	53611815	+	1211	277	0.6405	0.9970326409495549	0	86472at7898_8	53608220_53608402_+|53608700_53608804_+|53608906_53609013_+|53609247_53609568_+|53610433_53610639_+|53611640_53611815_+
86473at7898	Single	CM081436.1_RagTag	83892283	83910619	+	907	286	0.4944	1.0	0	86473at7898_9	83892284_83892454_+|83895285_83895330_+|83895425_83895484_+|83906522_83906595_+|83906757_83906930_+|83907666_83907767_+|83909651_83909705_+|83909822_83909958_+|83910078_83910201_+|83910501_83910619_+
86475at7898	Single	CM081438.1_RagTag	88036627	88038837	+	1176	273	0.6704	0.9809264305177112	0	86475at7898_1	88036628_88036793_+|88036873_88037256_+|88038084_88038210_+|88038308_88038541_+|88038693_88038837_+
86476at7898	Duplicated	ptg002327l_RagTag	37543	44158	+	1128	293	0.5164	0.9974554707379135	0	86476at7898_9	37544_37596_+|37686_37840_+|38566_38787_+|42364_42528_+|43429_43578_+|43705_43854_+|43938_44158_+
86476at7898	Duplicated	CM081452.1_RagTag	43669856	43676508	+	1125	293	0.5139	0.9974554707379135	0	86476at7898_9	43669857_43669909_+|43670006_43670160_+|43670917_43671138_+|43674719_43674883_+|43675779_43675928_+|43676055_43676204_+|43676288_43676508_+
86496at7898	Single	CM081447.1_RagTag	10225882	10261709	+	1376	329	0.7465	0.9487870619946092	0	86496at7898_8	10225883_10226041_+|10243066_10243270_+|10255265_10255420_+|10255539_10255661_+|10256385_10256523_+|10261430_10261709_+
86573at7898	Single	CM081448.1_RagTag	34923463	34928918	-	1368	274	0.8275	1.0	0	86573at7898_0	34928866_34928918_-|34928668_34928782_-|34928403_34928561_-|34928188_34928302_-|34923985_34924194_-|34923764_34923910_-|34923464_34923603_-
86598at7898	Single	CM081440.1_RagTag	76570810	76575210	+	866	257	0.6241	0.845679012345679	0	86598at7898_7	76570811_76570905_+|76570983_76571103_+|76571191_76571332_+|76574512_76574642_+|76574775_76574911_+|76575015_76575210_+
86651at7898	Single	CM081446.1_RagTag	41128703	41129825	+	1466	311	0.7487	0.9544235924932976	0	86651at7898_7	41128704_41129825_+
86658at7898	Single	CM081446.1_RagTag	26790749	26808894	-	1243	303	0.6405	0.9849624060150376	0	86658at7898	26808861_26808894_-|26808614_26808684_-|26805826_26805899_-|26805657_26805705_-|26804229_26804343_-|26803935_26804034_-|26803485_26803591_-|26801822_26801928_-|26796415_26796479_-|26796227_26796322_-|26791187_26791424_-|26790750_26790851_-
