Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
77099at7898	Duplicated	NC_047115_RagTag	46366449	46385846	+	1402	284	0.8667	0.9287925696594427	0	77099at7898_8	46366450_46366513_+|46376039_46376209_+|46376488_46376592_+|46376704_46376864_+|46380124_46380327_+|46385528_46385644_+|46385769_46385846_+
77107at7898	Single	NC_047109_RagTag	114389418	114401008	+	1727	350	0.8333	1.0	0	77107at7898_0	114389419_114389588_+|114391568_114391736_+|114391893_114392027_+|114397077_114397167_+|114397310_114397448_+|114397676_114397728_+|114397808_114397962_+|114398479_114398627_+|114400900_114401008_+
77119at7898	Single	NC_047109_RagTag	113208516	113232980	+	1720	360	0.7799	1.0	0	77119at7898_1	113208517_113208592_+|113215884_113216071_+|113216175_113216354_+|113216778_113216874_+|113216998_113217120_+|113217208_113217348_+|113217547_113217671_+|113231510_113231657_+|113232808_113232980_+
77122at7898	Single	NC_047110_RagTag	38957282	38989174	+	1668	359	0.7593	1.0	0	77122at7898_5	38957283_38957325_+|38957942_38958135_+|38961099_38961503_+|38974060_38974275_+|38982410_38982530_+|38982996_38983129_+|38989004_38989174_+
7712at7898	Single	NC_047121_RagTag	86032907	86059573	-	4545	1157	0.6573	0.9906204906204906	0	7712at7898_4	86059384_86059573_-|86058396_86058544_-|86057104_86057196_-|86056857_86056974_-|86056516_86056662_-|86056204_86056342_-|86054283_86054433_-|86051056_86051154_-|86050510_86050611_-|86050249_86050416_-|86048422_86048601_-|86048196_86048330_-|86046843_86047013_-|86042400_86042557_-|86041881_86042051_-|86041564_86041759_-|86040968_86041077_-|86040418_86040613_-|86040107_86040253_-|86039471_86039613_-|86038859_86039279_-|86038569_86038687_-|86038248_86038479_-|86034685_86034861_-|86034048_86034104_-|86032908_86033033_-
7715at7898	Single	ptg001685l_RagTag	1050319	1075760	+	2337	1063	0.4241	1.0	0	7715at7898_7	1050320_1051086_+|1051273_1052985_+|1053083_1053288_+|1057275_1057722_+|1058522_1059100_+|1064022_1064127_+|1067464_1067736_+|1075509_1075760_+
77193at7898	Single	NC_047105_RagTag	86427259	86440759	+	1353	325	0.7019	0.9623655913978495	0	77193at7898	86427260_86427353_+|86430798_86430996_+|86433873_86433987_+|86434075_86434159_+|86434338_86434450_+|86434657_86434823_+|86434967_86435079_+|86440578_86440759_+
77211at7898	Single	NC_047103_RagTag	169147643	169169089	+	1303	321	0.7077	0.916010498687664	0	77211at7898_2	169147644_169147817_+|169153360_169153422_+|169155411_169155441_+|169155529_169155608_+|169160101_169160186_+|169162173_169162248_+|169163161_169163329_+|169165217_169165325_+|169165941_169166110_+|169169001_169169089_+
77243at7898	Single	NC_047120_RagTag	88026999	88075467	+	1343	314	0.6265	0.9543269230769231	0	77243at7898	88027000_88027129_+|88045714_88046085_+|88066711_88066939_+|88071331_88071491_+|88075151_88075467_+
77285at7898	Single	NC_047113_RagTag	63091830	63101973	-	1361	271	0.7832	0.9219219219219219	0	77285at7898	63101826_63101973_-|63101426_63101649_-|63098785_63098976_-|63096667_63096853_-|63091831_63092006_-
77302at7898	Single	NW_022986269_RagTag	183028	268654	+	1428	287	0.7704	0.8324607329842932	0	77302at7898	183029_183093_+|188010_188149_+|195471_195638_+|216177_216341_+|219936_220046_+|220328_220454_+|268477_268654_+
77339at7898	Single	NC_047103_RagTag	36662235	36668821	-	1825	327	0.8781	1.0	0	77339at7898_2	36668664_36668821_-|36668454_36668499_-|36667082_36667171_-|36666860_36666969_-|36666672_36666758_-|36666501_36666585_-|36666292_36666396_-|36666086_36666213_-|36664837_36664972_-|36664670_36664745_-|36664490_36664593_-|36662236_36662310_-
77352at7898	Single	NC_047105_RagTag	6170502	6194374	+	897	436	0.3418	0.9762162162162162	0	77352at7898	6170503_6170571_+|6172254_6172630_+|6173066_6173270_+|6178516_6178625_+|6179025_6179177_+|6179640_6179701_+|6181092_6181226_+|6183048_6183277_+|6183817_6183901_+|6186447_6186608_+|6186725_6186978_+|6188197_6188379_+|6188649_6188892_+|6189753_6189879_+|6191223_6191329_+|6194336_6194374_+
77367at7898	Single	NC_047122_RagTag	71851537	71855382	-	718	24	0.9343	1.0	0	77367at7898_1	71855287_71855382_-|71852129_71852216_-|71851792_71851857_-|71851538_71851698_-
77393at7898	Single	NC_047118_RagTag	96502645	96666075	-	1090	275	0.564	0.9710526315789474	0	77393at7898_0	96665970_96666075_-|96664155_96664368_-|96652019_96652149_-|96630818_96630858_-|96581093_96581237_-|96558123_96558194_-|96553280_96553333_-|96531162_96531242_-|96526755_96526857_-|96516292_96516460_-|96502646_96502678_-
77417at7898	Single	NC_047122_RagTag	54907011	54918512	-	1630	297	0.8988	1.0	0	77417at7898_1	54918351_54918512_-|54912713_54912807_-|54909892_54910035_-|54908643_54908854_-|54908291_54908469_-|54907012_54907221_-
7742at7898	Single	ptg000800l_RagTag	850719	1207120	-	5860	1021	0.931	1.0	0	7742at7898_1	1207035_1207120_-|1171103_1171214_-|1148656_1148809_-|1148365_1148538_-|1141622_1141823_-|1115931_1116096_-|1095836_1095938_-|1086910_1087108_-|1079944_1080044_-|1063040_1063216_-|1013211_1013295_-|988957_989063_-|979590_979665_-|976473_976581_-|966840_966961_-|964718_964865_-|928208_928314_-|925194_925308_-|907196_907367_-|904335_904443_-|903098_903160_-|902739_902804_-|897042_897231_-|872542_872637_-|866069_866234_-|864271_864368_-|860465_860610_-|856536_856615_-|850720_850830_-
77431at7898	Single	NC_047120_RagTag	88500128	88509963	-	1692	353	0.8472	1.0	0	77431at7898	88509923_88509963_-|88508477_88508569_-|88507007_88507157_-|88506159_88506249_-|88504718_88504881_-|88504487_88504547_-|88503169_88503330_-|88503048_88503094_-|88502657_88502730_-|88502503_88502574_-|88501280_88501354_-|88500553_88500584_-|88500129_88500220_-
77483at7898	Single	NC_047110_RagTag	87552226	87560421	+	1327	280	0.6651	1.0	0	77483at7898_0	87552227_87552277_+|87556012_87556113_+|87557910_87558003_+|87558092_87558159_+|87558299_87558417_+|87558528_87558603_+|87558684_87558904_+|87559722_87559906_+|87560043_87560291_+|87560363_87560421_+
77573at7898	Single	NC_047123_RagTag	13136428	13150111	-	1565	294	0.7672	1.0	0	77573at7898_0	13149992_13150111_-|13147408_13147530_-|13141352_13141429_-|13140007_13140169_-|13139793_13139928_-|13139563_13139714_-|13139296_13139443_-|13136429_13136642_-
77607at7898	Duplicated	ptg001443l_RagTag	373703	379956	+	1452	334	0.7237	0.9382716049382716	0	77607at7898_3	373704_373816_+|376565_376952_+|377039_377243_+|377650_377798_+|379381_379511_+|379603_379674_+|379875_379956_+
77607at7898	Duplicated	NC_047116_RagTag	110970001	110975977	+	1452	334	0.7237	0.9382716049382716	0	77607at7898_3	110970002_110970114_+|110972588_110972975_+|110973062_110973266_+|110973672_110973820_+|110975409_110975539_+|110975639_110975710_+|110975896_110975977_+
77631at7898	Duplicated	NC_047104_RagTag	49482979	49517730	+	1205	392	0.5258	0.9888392857142857	0	77631at7898_9	49482980_49483087_+|49484802_49484914_+|49494631_49494850_+|49503371_49503464_+|49505279_49505344_+|49507242_49507341_+|49507757_49507847_+|49508210_49508283_+|49509159_49509354_+|49509578_49509664_+|49517566_49517730_+
77631at7898	Duplicated	NC_047104_RagTag	47512942	47549703	+	1196	388	0.5313	0.9575892857142857	0	77631at7898_9	47512943_47513050_+|47514765_47514877_+|47524527_47524746_+|47533154_47533247_+|47535057_47535122_+|47538464_47538563_+|47538973_47539063_+|47539424_47539497_+|47540370_47540565_+|47540790_47540876_+|47549563_47549703_+
77631at7898	Duplicated	NC_047110_RagTag	48018997	48032567	+	1183	392	0.5241	0.9665178571428571	0	77631at7898_9	48018998_48019105_+|48020939_48021051_+|48026518_48026737_+|48027077_48027170_+|48027301_48027366_+|48031232_48031331_+|48031413_48031503_+|48031582_48031655_+|48031769_48031964_+|48032070_48032156_+|48032415_48032567_+
77670at7898	Single	NC_047113_RagTag	49153577	49168420	-	1473	309	0.8	1.0	0	77670at7898_6	49168149_49168420_-|49162335_49162576_-|49162032_49162204_-|49155383_49155517_-|49153578_49153775_-
77695at7898	Single	NC_047107_RagTag	77334395	77368894	-	1443	297	0.7769	1.0	0	77695at7898_2	77368798_77368894_-|77368383_77368469_-|77368159_77368255_-|77367538_77367629_-|77363030_77363089_-|77357246_77357283_-|77356203_77356249_-|77348905_77348991_-|77347734_77347778_-|77346909_77346965_-|77342884_77342935_-|77338432_77338500_-|77338252_77338317_-|77337998_77338124_-|77334396_77334460_-
77737at7898	Single	NC_047114_RagTag	117831832	117833122	-	1619	353	0.7535	1.0	0	77737at7898_0	117831833_117833122_-
77760at7898	Single	NC_047113_RagTag	78022356	78027934	+	1616	295	0.9161	1.0	0	77760at7898_0	78022357_78022536_+|78024267_78024423_+|78025302_78025506_+|78025683_78025844_+|78025942_78026042_+|78027774_78027934_+
77780at7898	Single	NC_047117_RagTag	118126650	118127787	+	1152	285	0.633	0.8494318181818182	0	77780at7898_8	118126651_118126848_+|118126932_118127486_+|118127560_118127787_+
77799at7898	Single	NC_047111_RagTag	64223749	64229097	-	1688	331	0.9157	1.0	0	77799at7898	64229011_64229097_-|64228374_64228511_-|64227173_64227240_-|64226966_64227063_-|64226665_64226846_-|64226442_64226578_-|64226262_64226360_-|64224018_64224087_-|64223750_64223938_-
77918at7898	Single	NC_047107_RagTag	58984078	59001459	-	1521	313	0.8071	0.9711815561959655	0	77918at7898_7	59001266_59001459_-|59001068_59001182_-|58998651_58998727_-|58998487_58998552_-|58998204_58998258_-|58994770_58994874_-|58994582_58994664_-|58987488_58987605_-|58984247_58984345_-|58984079_58984177_-
7793at7898	Single	NC_047104_RagTag	111675722	111716793	-	5909	1097	0.8688	1.0	0	7793at7898_0	111716629_111716793_-|111706388_111706516_-|111706031_111706126_-|111703677_111703781_-|111703439_111703563_-|111703164_111703327_-|111701299_111701453_-|111701085_111701161_-|111700865_111700992_-|111700356_111700604_-|111700140_111700255_-|111699075_111699246_-|111698779_111698936_-|111698605_111698681_-|111698417_111698523_-|111698103_111698257_-|111693594_111693710_-|111693399_111693499_-|111693227_111693323_-|111692997_111693134_-|111692628_111692872_-|111689502_111689580_-|111683700_111683738_-|111683082_111683233_-|111681982_111682078_-|111678995_111679125_-|111678484_111678733_-|111676142_111676261_-|111675723_111675809_-
77942at7898	Single	NC_047107_RagTag	109169427	109195589	-	1693	321	0.8668	0.8846153846153846	0	77942at7898_0	109195533_109195589_-|109188452_109188512_-|109188249_109188318_-|109185123_109185328_-|109178399_109178571_-|109177950_109178119_-|109176090_109176218_-|109172500_109172637_-|109169428_109169527_-
77986at7898	Single	NC_047105_RagTag	85390434	85428866	-	1637	385	0.6425	0.969811320754717	0	77986at7898_2	85428777_85428866_-|85418249_85418422_-|85410192_85410290_-|85408658_85408846_-|85407828_85407917_-|85392557_85392674_-|85392245_85392301_-|85391689_85391764_-|85391405_85391552_-|85390435_85391007_-
7801at7898	Single	NC_047109_RagTag	2371340	2468841	-	4357	1407	0.5792	0.9658886894075404	0	7801at7898_1	2468629_2468841_-|2461910_2461984_-|2461729_2461827_-|2461292_2461393_-|2459359_2459439_-|2456507_2456662_-|2456219_2456435_-|2456011_2456112_-|2455866_2455906_-|2455686_2455780_-|2454555_2454771_-|2452974_2453060_-|2452711_2452891_-|2450300_2450450_-|2450050_2450197_-|2443423_2443539_-|2441556_2442653_-|2441227_2441473_-|2440893_2441050_-|2437208_2437405_-|2429949_2430092_-|2422989_2423288_-|2402802_2402900_-|2402603_2402714_-|2389444_2389747_-|2388962_2389064_-|2371341_2371442_-
78023at7898	Single	NC_047117_RagTag	95011231	95024978	+	1502	278	0.7898	1.0	0	78023at7898_0	95011232_95011270_+|95013835_95014015_+|95017517_95017697_+|95018647_95018745_+|95020056_95020209_+|95021471_95021558_+|95022702_95022874_+|95024847_95024978_+
78028at7898	Duplicated	NC_047104_RagTag	32153305	32158728	+	1301	297	0.6901	0.9806094182825484	0	78028at7898_7	32153306_32153822_+|32158184_32158728_+
78028at7898	Duplicated	NC_047104_RagTag	30628002	30633408	+	1300	297	0.6901	0.9806094182825484	0	78028at7898_7	30628003_30628519_+|30632864_30633408_+
78035at7898	Single	NC_047124_RagTag	13430442	13531919	-	1678	318	0.8807	1.0	0	78035at7898_0	13531802_13531919_-|13456269_13456354_-|13431848_13432077_-|13430443_13431064_-
78053at7898	Single	NC_047105_RagTag	112744643	112749190	-	1166	267	0.6837	0.9369627507163324	0	78053at7898_8	112749002_112749190_-|112747527_112747670_-|112745586_112745771_-|112745132_112745283_-|112744845_112745048_-|112744644_112744749_-
78081at7898	Single	NC_047108_RagTag	130195427	130213957	+	1261	298	0.6565	1.0	0	78081at7898_3	130195428_130195634_+|130197441_130197493_+|130202312_130202366_+|130205898_130206000_+|130207333_130207426_+|130209728_130209794_+|130210919_130210985_+|130213479_130213957_+
78102at7898	Duplicated	NC_047105_RagTag	81789602	81799050	-	1193	349	0.5674	0.9871794871794872	0	78102at7898_7	81798961_81799050_-|81793589_81793874_-|81789603_81790384_-
78102at7898	Duplicated	NC_047105_RagTag	75955872	75965214	+	1193	349	0.5674	0.9871794871794872	0	78102at7898_7	75955873_75955962_+|75960934_75961219_+|75964433_75965214_+
78131at7898	Single	NC_047103_RagTag	158647370	158660080	+	911	216	0.4575	0.9819004524886877	0	78131at7898_3	158647371_158647424_+|158649996_158650116_+|158655185_158655270_+|158655358_158655459_+|158655534_158655596_+|158655688_158655764_+|158655959_158656051_+|158656168_158656343_+|158659438_158659578_+|158659691_158659920_+|158660003_158660080_+
78141at7898	Duplicated	NC_047111_RagTag	32816396	32831408	-	1749	389	0.7495	1.0	0	78141at7898_0	32831175_32831408_-|32830865_32830964_-|32827438_32827539_-|32827150_32827247_-|32825016_32825150_-|32822379_32822540_-|32822104_32822227_-|32821817_32821902_-|32820615_32820701_-|32818212_32818336_-|32818040_32818112_-|32816609_32816662_-|32816397_32816495_-
78141at7898	Duplicated	NC_047111_RagTag	29117140	29130977	-	1761	391	0.748	1.0	0	78141at7898_0	29130744_29130977_-|29130434_29130533_-|29127235_29127336_-|29126948_29127051_-|29125857_29125991_-|29123141_29123302_-|29122866_29122989_-|29122579_29122664_-|29121364_29121450_-|29118964_29119088_-|29118792_29118864_-|29117353_29117406_-|29117141_29117239_-
78170at7898	Single	NC_047123_RagTag	30009229	30028040	-	1056	277	0.631	0.9591836734693877	0	78170at7898_7	30027757_30028040_-|30014861_30014963_-|30012297_30012507_-|30011480_30011568_-|30009402_30009650_-|30009230_30009295_-
78367at7898	Single	NC_047111_RagTag	36169475	36242506	+	1340	279	0.6407	1.0	0	78367at7898_3	36169476_36169613_+|36214859_36215794_+|36219235_36219294_+|36242331_36242506_+
78397at7898	Single	NC_047124_RagTag	3309653	3324568	-	1416	282	0.7872	1.0	0	78397at7898_6	3324416_3324568_-|3324205_3324341_-|3319556_3319628_-|3317088_3317182_-|3310827_3310917_-|3310288_3310469_-|3310155_3310205_-|3309847_3309940_-|3309654_3309764_-
78470at7898	Duplicated	NC_047110_RagTag	98416812	98427036	-	1880	383	0.7505	1.0	0	78470at7898_0	98427002_98427036_-|98424418_98424604_-|98424166_98424308_-|98423901_98423997_-|98422922_98423012_-|98421859_98421947_-|98421601_98421749_-|98419927_98420188_-|98419658_98419783_-|98417227_98417379_-|98416813_98416956_-
78470at7898	Duplicated	NC_047110_RagTag	100438096	100448298	+	1875	383	0.7485	1.0	0	78470at7898_0	100438097_100438131_+|100440506_100440692_+|100440802_100440944_+|100441113_100441209_+|100442088_100442178_+|100443150_100443238_+|100443348_100443496_+|100444926_100445187_+|100445331_100445456_+|100447732_100447884_+|100448155_100448298_+
7847at7898	Single	NC_047120_RagTag	16985185	17291898	-	5057	1066	0.8002	0.9463299131807419	0	7847at7898_3	17291692_17291898_-|17277214_17277303_-|17250927_17250996_-|17250748_17250840_-|17222441_17222547_-|17201860_17201919_-|17196503_17196597_-|17174436_17174536_-|17173723_17173784_-|17169174_17169241_-|17167788_17167867_-|17148849_17148961_-|17148626_17148766_-|17134199_17134384_-|17130215_17130394_-|17110569_17110685_-|17088817_17088957_-|17077251_17077340_-|17058951_17059103_-|17057194_17057298_-|17056381_17056481_-|17038713_17038780_-|17029875_17029995_-|17029073_17029154_-|17011966_17012064_-|16994172_16994247_-|16993797_16993952_-|16991536_16991735_-|16991208_16991411_-|16985186_16985422_-
78511at7898	Single	NC_047115_RagTag	36644022	36661084	+	1771	305	0.8972	1.0	0	78511at7898_0	36644023_36644093_+|36645911_36645944_+|36652730_36652868_+|36655756_36655881_+|36655981_36656123_+|36660518_36661084_+
78568at7898	Single	NC_047108_RagTag	121507303	121516044	+	1328	334	0.641	0.9908045977011494	0	78568at7898_9	121507304_121507555_+|121509966_121510065_+|121513287_121513506_+|121513823_121513971_+|121514180_121514298_+|121515407_121515689_+|121515833_121516044_+
78584at7898	Single	NC_047110_RagTag	80243520	80252622	+	1907	374	0.7644	1.0	0	78584at7898_1	80243521_80243669_+|80247418_80247529_+|80247660_80247806_+|80249558_80249694_+|80249784_80249919_+|80250642_80250867_+|80251015_80251408_+|80252331_80252402_+|80252483_80252622_+
78585at7898	Single	NC_047123_RagTag	4244078	4249715	+	1812	372	0.7569	1.0	0	78585at7898_3	4244079_4244148_+|4244374_4244441_+|4245836_4245900_+|4245975_4246092_+|4247257_4247399_+|4247497_4247593_+|4247798_4247914_+|4247989_4248113_+|4248190_4248256_+|4248416_4248696_+|4248794_4248923_+|4249596_4249715_+
78628at7898	Single	NC_047104_RagTag	5011477	5024819	-	1180	277	0.6427	0.9821958456973294	0	78628at7898	5024585_5024819_-|5020658_5020734_-|5020395_5020528_-|5019934_5020028_-|5018113_5018184_-|5017516_5017662_-|5015612_5015684_-|5014601_5014720_-|5014399_5014463_-|5011478_5011533_-
78658at7898	Single	NC_047114_RagTag	40557491	40577154	+	1819	342	0.9669	0.9477806788511749	0	78658at7898_0	40557492_40557609_+|40566334_40566420_+|40566627_40566750_+|40567573_40567707_+|40567803_40567920_+|40568095_40568196_+|40569125_40569270_+|40569832_40569954_+|40576844_40576904_+|40577083_40577154_+
7869at7898	Single	NC_047110_RagTag	75715952	75732496	-	3399	1028	0.5498	1.0	0	7869at7898_2	75732402_75732496_-|75732109_75732226_-|75731565_75731970_-|75726162_75726330_-|75725442_75726088_-|75723346_75723522_-|75723144_75723262_-|75722948_75723061_-|75722725_75722823_-|75722490_75722638_-|75722280_75722386_-|75721922_75722082_-|75721556_75721751_-|75720763_75720953_-|75720524_75720668_-|75717094_75717293_-|75716794_75716989_-|75716580_75716702_-|75716265_75716472_-|75715953_75716112_-
78743at7898	Single	NC_047105_RagTag	65088069	65094128	-	1050	282	0.6103	0.8820375335120644	0	78743at7898_4	65093897_65094128_-|65090284_65090491_-|65090063_65090156_-|65088737_65088887_-|65088519_65088616_-|65088070_65088264_-
78751at7898	Duplicated	ptg000365l_RagTag	563666	599066	+	1639	291	0.8365	0.9892183288409704	0	78751at7898_5	563667_563795_+|567886_567987_+|577695_577828_+|577931_577977_+|581535_581695_+|581788_581931_+|582048_582152_+|582257_582390_+|598934_599066_+
78751at7898	Duplicated	NC_047113_RagTag	6039719	6074835	+	1639	291	0.8365	0.9892183288409704	0	78751at7898_5	6039720_6039848_+|6043948_6044049_+|6053431_6053564_+|6053667_6053713_+|6057271_6057431_+|6057548_6057691_+|6057808_6057912_+|6058017_6058150_+|6074703_6074835_+
78759at7898	Single	NC_047119_RagTag	46107974	46126677	+	1624	349	0.8229	1.0	0	78759at7898_5	46107975_46108089_+|46108487_46108558_+|46110749_46110924_+|46111579_46111653_+|46111939_46112063_+|46112807_46112932_+|46113083_46113239_+|46124627_46124730_+|46126527_46126677_+
78769at7898	Duplicated	ptg003457l_RagTag	24722	32978	+	1578	321	0.7808	0.978494623655914	0	78769at7898_7	24723_24887_+|25285_25483_+|25700_25846_+|30107_30223_+|32512_32978_+
78769at7898	Duplicated	NC_047121_RagTag	60478434	60486686	-	1578	321	0.7808	0.978494623655914	0	78769at7898_7	60486522_60486686_-|60485926_60486124_-|60485563_60485709_-|60481188_60481304_-|60478435_60478901_-
78801at7898	Single	NC_047105_RagTag	65163785	65171034	-	1611	344	0.7647	0.9775	0	78801at7898_4	65170906_65171034_-|65170608_65170742_-|65166567_65166661_-|65166421_65166470_-|65166220_65166289_-|65166050_65166120_-|65165828_65165955_-|65165648_65165722_-|65164279_65164380_-|65164064_65164181_-|65163786_65163985_-
78810at7898	Duplicated	ptg002569l_RagTag	712324	726107	-	1199	293	0.5831	0.9875621890547264	0	78810at7898_6	726032_726107_-|724792_725049_-|719352_719532_-|714671_714805_-|713831_714027_-|712325_712734_-
78810at7898	Duplicated	NC_047120_RagTag	86559640	86567167	+	1157	293	0.724	0.7189054726368159	0	78810at7898_6	86559641_86559822_+|86564689_86564823_+|86565468_86565664_+|86566758_86567167_+
78824at7898	Duplicated	NC_047105_RagTag	54295605	54322959	+	1790	405	0.7591	0.9184100418410042	0	78824at7898_0	54295606_54295694_+|54297905_54298013_+|54301701_54301817_+|54301889_54301942_+|54302109_54302249_+|54302335_54302423_+|54318912_54319006_+|54320111_54320283_+|54322186_54322311_+|54322416_54322537_+|54322617_54322742_+|54322884_54322959_+
78824at7898	Duplicated	NC_047105_RagTag	54489830	54517519	+	1790	405	0.7591	0.9184100418410042	0	78824at7898_0	54489831_54489919_+|54492124_54492232_+|54496060_54496176_+|54496248_54496301_+|54496468_54496608_+|54496694_54496782_+|54513499_54513593_+|54514698_54514870_+|54516749_54516874_+|54516977_54517098_+|54517178_54517303_+|54517444_54517519_+
78830at7898	Single	NC_047119_RagTag	35045472	35056821	-	1789	350	0.7399	1.0	0	78830at7898_0	35056456_35056821_-|35054439_35054537_-|35048530_35048760_-|35048356_35048381_-|35048134_35048258_-|35045473_35046005_-
78846at7898	Single	NC_047105_RagTag	77654810	77658734	-	2550	416	0.8797	1.0	0	78846at7898_0	77657586_77658734_-|77654811_77655326_-
78924at7898	Single	NC_047121_RagTag	62806721	62891572	+	2034	304	0.8322	1.0	0	78924at7898_0	62806722_62806753_+|62857171_62857441_+|62875855_62876023_+|62881825_62881871_+|62890578_62890733_+|62890889_62891572_+
78962at7898	Single	NC_047105_RagTag	67503537	67514847	-	1120	281	0.6406	1.0	0	78962at7898_5	67514763_67514847_-|67509081_67509266_-|67508849_67508990_-|67508650_67508699_-|67505089_67505159_-|67504297_67504354_-|67504114_67504185_-|67503924_67504032_-|67503755_67503823_-|67503538_67503655_-
78979at7898	Single	NC_047119_RagTag	54036071	54057957	-	1742	297	0.9384	0.9153846153846154	0	78979at7898_1	54057204_54057957_-|54036072_54036382_-
78990at7898	Single	NC_047112_RagTag	92009833	92026566	+	1460	288	0.7578	1.0	0	78990at7898_0	92009834_92009949_+|92010105_92010183_+|92017156_92017235_+|92017360_92017479_+|92021446_92021788_+|92024114_92024239_+|92024387_92024467_+|92025283_92025396_+|92026480_92026566_+
7900at7898	Single	NC_047118_RagTag	70206081	70309575	+	5776	935	0.9721	1.0	0	7900at7898_1	70206082_70206169_+|70237030_70237134_+|70238629_70238827_+|70240617_70240755_+|70242220_70242308_+|70242741_70242849_+|70252627_70252757_+|70256017_70256071_+|70256158_70256238_+|70256467_70256557_+|70265801_70265883_+|70266030_70266139_+|70268148_70268304_+|70269300_70269444_+|70269527_70269657_+|70276271_70276405_+|70278773_70278874_+|70285087_70285192_+|70285583_70285675_+|70287136_70287203_+|70287999_70288099_+|70288263_70288416_+|70290064_70290131_+|70290654_70290762_+|70291222_70291299_+|70291450_70291550_+|70291888_70291987_+|70292347_70292466_+|70298210_70298281_+|70300815_70300905_+|70309472_70309575_+
79073at7898	Single	NC_047111_RagTag	19695731	19700464	+	1213	283	0.6696	1.0	0	79073at7898_4	19695732_19695783_+|19695860_19695958_+|19698705_19698778_+|19698863_19698964_+|19699432_19699608_+|19699841_19700182_+|19700294_19700464_+
79085at7898	Single	NC_047104_RagTag	105150378	105179994	+	2084	486	0.6176	1.0	0	79085at7898_7	105150379_105150461_+|105166364_105167030_+|105167129_105167283_+|105167434_105167608_+|105170457_105170598_+|105173107_105173174_+|105173269_105173406_+|105173499_105173609_+|105176024_105176443_+|105179848_105179994_+
79101at7898	Duplicated	NC_047110_RagTag	92093556	92094621	-	1028	294	0.5477	0.9575596816976127	0	79101at7898	92093557_92094621_-
79101at7898	Duplicated	NC_047110_RagTag	91174500	91175565	-	1026	294	0.545	0.9575596816976127	0	79101at7898	91174501_91175565_-
79101at7898	Duplicated	NC_047110_RagTag	92072431	92073496	-	1026	294	0.545	0.9575596816976127	0	79101at7898	92072432_92073496_-
79101at7898	Duplicated	NC_047110_RagTag	91195563	91196628	-	1024	294	0.545	0.9575596816976127	0	79101at7898	91195564_91196628_-
79141at7898	Single	NC_047123_RagTag	33440230	33455417	+	1526	329	0.7655	1.0	0	79141at7898_6	33440231_33440287_+|33443027_33443082_+|33443190_33443248_+|33443349_33443476_+|33451845_33452023_+|33454512_33454666_+|33454762_33455417_+
79254at7898	Single	NC_047117_RagTag	121296698	121303862	+	1392	358	0.658	0.9038901601830663	0	79254at7898_8	121296699_121296779_+|121296855_121296992_+|121298879_121298983_+|121300794_121301024_+|121301098_121301196_+|121301956_121302192_+|121302271_121302351_+|121302424_121302530_+|121303676_121303862_+
79282at7898	Single	NC_047113_RagTag	53061937	53063215	+	1537	318	0.7079	1.0	0	79282at7898_3	53061938_53063215_+
7928at7898	Single	NC_047107_RagTag	44097876	44402301	+	4110	1007	0.6257	0.9849624060150376	0	7928at7898_0	44097877_44098007_+|44135167_44135332_+|44135621_44135815_+|44135944_44136114_+|44137293_44137617_+|44155934_44156089_+|44167698_44167783_+|44167979_44168242_+|44186575_44186852_+|44187681_44187831_+|44189250_44189440_+|44192652_44192858_+|44193249_44193359_+|44197578_44197717_+|44204978_44205157_+|44210806_44211030_+|44211117_44211421_+|44216767_44216873_+|44219006_44219150_+|44227271_44227414_+|44230255_44230349_+|44402172_44402301_+
79295at7898	Duplicated	NC_047111_RagTag	84536610	84542607	-	1457	397	0.5844	1.0	0	79295at7898_2	84542460_84542607_-|84542290_84542372_-|84540804_84540964_-|84539714_84539866_-|84539427_84539634_-|84539229_84539311_-|84538892_84539112_-|84537994_84538072_-|84537588_84537909_-|84536813_84536879_-|84536611_84536702_-
79295at7898	Duplicated	NC_047111_RagTag	84021527	84027560	-	1454	397	0.5826	1.0	0	79295at7898_2	84027413_84027560_-|84027242_84027324_-|84025746_84025906_-|84024639_84024791_-|84024352_84024559_-|84024154_84024236_-|84023817_84024037_-|84022911_84022989_-|84022505_84022826_-|84021730_84021796_-|84021528_84021619_-
79308at7898	Single	NC_047110_RagTag	19081832	19093536	-	1346	277	0.7632	1.0	0	79308at7898_0	19093447_19093536_-|19090665_19090782_-|19089996_19090091_-|19088394_19088510_-|19086242_19086439_-|19084595_19084764_-|19081833_19082006_-
79325at7898	Single	NC_047125_RagTag	68019877	68028218	-	1390	297	0.7586	0.9747191011235955	0	79325at7898_6	68028193_68028218_-|68025241_68025325_-|68024981_68025079_-|68024590_68024731_-|68024195_68024305_-|68023992_68024104_-|68022881_68022968_-|68022649_68022749_-|68021703_68021781_-|68019878_68020077_-
79338at7898	Single	NC_047107_RagTag	123934274	123945638	+	1206	272	0.693	1.0	0	79338at7898_7	123934275_123934460_+|123935748_123935897_+|123938173_123938244_+|123941647_123941732_+|123942154_123942208_+|123942288_123942392_+|123942509_123942625_+|123942720_123942863_+|123945525_123945638_+
79391at7898	Single	NC_047113_RagTag	39542970	39553278	+	1949	450	0.6247	1.0	0	79391at7898_3	39542971_39543139_+|39551404_39553278_+
